,author,title,date,
10672,kensuguro,seeking iSight info - want to change autogain,2004-12-06 08:13:00,
10673,supermauerbros,Grabbing Video Pixel Data / Make a 3d Histogram,2004-12-07 19:35:00,
10674,fjen,Grabbing Video Pixel Data / Make a 3d Histogram,2004-12-07 22:14:00,
10675,macavity13,CPU processes after playing QT,2004-12-16 16:21:00,
10676,adm,CPU processes after playing QT,2004-12-23 22:16:00,
10677,fry,CPU processes after playing QT,2004-12-27 16:13:00,
10678,macavity13,CPU processes after playing QT,2004-12-28 06:38:00,
10679,pacesetter,CPU processes after playing QT,2005-01-11 19:00:00,
10680,macavity13,CPU processes after playing QT,2005-01-14 22:38:00,
10681,rgovostes,Mac Camera Solution,2004-12-18 02:21:00,
10682,jen,Mac Camera Solution,2005-01-05 13:28:00,
10683,fjen,Mac Camera Solution,2005-01-05 17:04:00,
10684,jen,Mac Camera Solution,2005-01-06 04:19:00,
10685,rgovostes,Mac Camera Solution,2005-01-31 20:01:00,
10686,heliodrop,[PROBLEM] Duplicated Frames,2004-12-28 01:10:00,
10687,fry,[PROBLEM] Duplicated Frames,2004-12-29 09:52:00,
10688,heliodrop,[PROBLEM] Duplicated Frames,2005-01-04 18:00:00,
10689,unique255,Tracking a Quicktime Movie,2005-01-13 15:43:00,
10690,unique255,framerate problem,2005-01-13 16:34:00,
10691,ndmccormack,framerate problem,2005-02-17 20:07:00,
10692,st33d,two video sources - choosing,2005-01-31 04:06:00,
10693,michael05,two video sources - choosing,2005-01-31 10:54:00,
10694,fjen,two video sources - choosing,2005-01-31 14:37:00,
10695,st33d,two video sources - choosing,2005-02-01 14:58:00,
10696,fjen,two video sources - choosing,2005-02-01 19:13:00,
10697,MrHunt,processing crushed,2005-02-02 10:02:00,
10698,MrHunt,processing crushed,2005-02-02 11:37:00,
10699,fry,processing crushed,2005-02-02 17:48:00,
10700,MrHunt,processing crushed,2005-02-04 08:52:00,
10701,bernd,perspective correction?,2005-02-03 11:24:00,
10702,st33d,JMyron setInput() and QTJava,2005-02-03 17:16:00,
10703,chrisoshea,winVDIG sources,2005-02-03 18:16:00,
10704,chrisoshea,winVDIG sources,2005-02-03 18:34:00,
10705,meiriko,JMFVid - JMF based video capture/rendering,2005-02-03 23:37:00,
10706,Quasimondo,JMFVid - JMF based video capture/rendering,2005-02-04 01:10:00,
10707,meiriko,JMFVid - JMF based video capture/rendering,2005-02-04 01:31:00,
10708,cello,JMFVid - JMF based video capture/rendering,2005-02-04 03:54:00,
10709,Quasimondo,JMFVid - JMF based video capture/rendering,2005-02-04 13:07:00,
10710,meiriko,JMFVid - JMF based video capture/rendering,2005-02-04 13:19:00,
10711,Quasimondo,JMFVid - JMF based video capture/rendering,2005-02-04 17:17:00,
10712,Quasimondo,JMFVid - JMF based video capture/rendering,2005-02-04 17:27:00,
10713,meiriko,JMFVid - JMF based video capture/rendering,2005-02-04 18:01:00,
10714,ufux,Webcamxtra motion detection,2005-02-04 10:55:00,
10715,qotsa,JMyron/WebcamXtra globPixels() array,2005-02-11 17:56:00,
10716,TMTD,Missing QTJava.zip file,2005-02-14 01:34:00,
10717,fry,Missing QTJava.zip file,2005-02-14 05:28:00,
10718,TMTD,Missing QTJava.zip file,2005-02-14 23:32:00,
10719,mkff,One or More,2005-02-14 16:18:00,
10720,ufux,Sample video program,2005-02-14 17:59:00,
10721,chrisoshea,Pattern tracking,2005-02-16 13:23:00,
10722,Ethan,Pattern tracking,2005-02-16 19:49:00,
10723,chrisoshea,Pattern tracking,2005-02-16 21:01:00,
10724,bsr,cheap hardware video capture card,2005-02-18 19:41:00,
10725,sspboyd,cheap hardware video capture card,2005-02-18 23:09:00,
10726,bsr,cheap hardware video capture card,2005-02-19 15:10:00,
10727,chrisoshea,cheap hardware video capture card,2005-02-19 17:54:00,
10728,bsr,cheap hardware video capture card,2005-02-21 20:40:00,
10729,chrisoshea,cheap hardware video capture card,2005-02-21 21:26:00,
10730,cch258,Please Help with Quicktime in Processing!,2005-02-23 07:27:00,
10731,fjen,Please Help with Quicktime in Processing!,2005-02-23 11:20:00,
10732,fry,Please Help with Quicktime in Processing!,2005-02-23 16:02:00,
10733,cch258,Please Help with Quicktime in Processing!,2005-02-23 18:33:00,
10734,krzysztofcybulski,video delay,2005-02-25 19:54:00,
10735,sspboyd,video delay,2005-02-26 00:31:00,
10736,krzysztofcybulski,video delay,2005-02-26 18:49:00,
10737,mkff,Pinnacle PCTV Pro ,2005-02-27 20:36:00,
10738,fry,Pinnacle PCTV Pro ,2005-02-27 20:40:00,
10739,iyf04,Problem accessing Webcam Pixel Data,2005-03-05 15:56:00,
10740,rgovostes,Build an IR Camera,2005-03-08 19:21:00,
10741,amoeba,Broadcast video + field rendering: How to?,2005-03-24 13:41:00,
10742,kurol,Broadcast video + field rendering: How to?,2005-03-29 12:14:00,
10743,radarboy,flipping video,2005-03-31 16:41:00,
10744,Martin,flipping video,2005-03-31 17:14:00,
10745,radarboy,flipping video,2005-04-04 11:55:00,
10746,vasi,save JPG,2005-04-07 01:34:00,
10747,Kha0S,deluge,2005-04-13 18:37:00,
10748,adesso,Quicktime in Windows XP crash - GONE!,2005-04-13 23:40:00,
10749,Kha0S,make me a cartoon,2005-04-14 19:54:00,
10750,adesso,EXE running Quicktime,2005-04-18 21:07:00,
10751,fdb,thankyouthankyouthankyou,2002-08-03 01:27:00,
10752,REAS,thankyouthankyouthankyou,2002-08-05 15:30:00,
10753,fry,thankyouthankyouthankyou,2002-08-13 16:56:00,
10754,adrien,Moved: Generative Art conference in Milan,2002-08-04 12:47:00,
10755,steve rowe,cellular automata,2002-08-13 08:18:00,
10756,tomek,cellular automata,2002-08-13 15:54:00,
10757,steve rowe,cellular automata,2002-08-13 23:35:00,
10758,tomek,cellular automata,2002-08-14 01:37:00,
10759,eviltyler,cellular automata,2002-08-14 15:29:00,
10760,shrew,cellular automata,2002-08-15 23:38:00,
10761,ezdac,cellular automata,2002-08-29 17:51:00,
10762,chromedecay,cellular automata,2002-09-05 23:15:00,
10763,set_lo,"manuals, tutorials etc",2002-08-24 00:58:00,
10764,fry,"manuals, tutorials etc",2002-09-01 22:26:00,
10765,Processing,"manuals, tutorials etc",2002-09-02 14:30:00,
10766,lauren,hardware?,2002-10-28 00:03:00,
10767,fry,hardware?,2002-10-28 18:02:00,
10768,set_lo,visual construction,2002-08-03 00:39:00,
10769,fry,visual construction,2002-08-04 00:55:00,
10770,baba,New beginner,2002-11-05 10:29:00,
10771,fry,New beginner,2002-11-05 18:26:00,
10772,REAS,New beginner,2002-11-07 11:32:00,
10773,nurm,saving Sketches,2002-11-06 20:39:00,
10774,fry,saving Sketches,2002-11-06 22:12:00,
10775,Glen Murphy,saving Sketches,2002-11-07 04:19:00,
10776,nurm,saving Sketches,2002-11-07 08:14:00,
10777,fry,saving Sketches,2002-11-07 16:46:00,
10778,fry,saving Sketches,2002-11-07 16:47:00,
10779,Martin,software release calendar,2002-11-07 11:46:00,
10780,REAS,software release calendar,2002-11-07 14:12:00,
10781,Martin,ideas,2002-11-23 13:03:00,
10782,Glen Murphy,ideas,2002-11-23 13:43:00,
10783,panäkom,mini CD,2002-11-24 01:18:00,
10784,fry,mini CD,2002-11-26 17:15:00,
10785,panäkom,mini CD,2002-11-28 03:21:00,
10786,nurm,export to web?,2002-12-06 22:03:00,
10787,fry,export to web?,2002-12-07 00:28:00,
10788,nurm,export to web?,2002-12-07 00:36:00,
10789,Xu1,Will tutorials be available soon?,2002-12-15 23:44:00,
10790,Glen Murphy,Will tutorials be available soon?,2002-12-15 23:48:00,
10791,Xu1,Will tutorials be available soon?,2002-12-16 10:24:00,
10792,REAS,Will tutorials be available soon?,2002-12-16 11:07:00,
10793,Xu1,Will tutorials be available soon?,2002-12-16 12:35:00,
10794,warren,Will tutorials be available soon?,2003-03-13 18:28:00,
10795,Josh Nimoy,Will tutorials be available soon?,2003-03-14 00:49:00,
10796,_warren,Will tutorials be available soon?,2003-03-14 07:49:00,
10797,_martin,Will tutorials be available soon?,2003-03-14 09:04:00,
10798,benelek,Will tutorials be available soon?,2003-03-14 12:25:00,
10799,_warren,Will tutorials be available soon?,2003-03-15 00:46:00,
10800,Josh Nimoy,Will tutorials be available soon?,2003-04-17 21:58:00,
10801,Allen,Will tutorials be available soon?,2003-04-19 23:52:00,
10802,fry,Will tutorials be available soon?,2003-04-20 22:43:00,
10803,pollux,Will tutorials be available soon?,2003-04-23 03:45:00,
10804,Xu1,Will tutorials be available soon?,2002-12-15 23:44:00,
10805,Glen Murphy,Will tutorials be available soon?,2002-12-15 23:48:00,
10806,Xu1,Will tutorials be available soon?,2002-12-16 10:24:00,
10807,REAS,Will tutorials be available soon?,2002-12-16 11:07:00,
10808,Xu1,Will tutorials be available soon?,2002-12-16 12:35:00,
10809,warren,Will tutorials be available soon?,2003-03-13 18:28:00,
10810,Josh Nimoy,Will tutorials be available soon?,2003-03-14 00:49:00,
10811,_warren,Will tutorials be available soon?,2003-03-14 07:49:00,
10812,_martin,Will tutorials be available soon?,2003-03-14 09:04:00,
10813,benelek,Will tutorials be available soon?,2003-03-14 12:25:00,
10814,_warren,Will tutorials be available soon?,2003-03-15 00:46:00,
10815,Josh Nimoy,Will tutorials be available soon?,2003-04-17 21:58:00,
10816,Allen,Will tutorials be available soon?,2003-04-19 23:52:00,
10817,fry,Will tutorials be available soon?,2003-04-20 22:43:00,
10818,pollux,Will tutorials be available soon?,2003-04-23 03:45:00,
10819,REAS,Will tutorials be available soon?,2003-04-23 18:04:00,
10820,pollux,Will tutorials be available soon?,2003-04-23 18:10:00,
10821,Jeff Berg,spoofed some video.,2002-12-17 04:07:00,
10822,fry,spoofed some video.,2003-01-02 18:21:00,
10823,Jeff Berg,spoofed some video.,2003-01-02 21:03:00,
10824,rlivings,a little confused,2002-12-17 05:36:00,
10825,Glen Murphy,a little confused,2002-12-17 05:48:00,
10826,Jeff Berg,a little confused,2002-12-17 17:20:00,
10827,david medina,instrospection machine,2002-12-20 19:11:00,
10828,fry,instrospection machine,2003-01-02 18:14:00,
10829,forkinsocket,instrospection machine,2003-04-18 11:21:00,
10830,Josh Nimoy,The Virtual Origami Project,2002-12-22 10:31:00,
10831,sportebois,The Virtual Origami Project,2002-12-22 11:07:00,
10832,michael,The Virtual Origami Project,2002-12-22 21:42:00,
10833,sportebois,The Virtual Origami Project,2002-12-23 09:27:00,
10834,Josh Nimoy,The Virtual Origami Project,2002-12-24 20:32:00,
10835,gaza,The Virtual Origami Project,2003-01-10 16:08:00,
10836,Martin,"Platform, Architecture, Framework",2002-12-27 04:49:00,
10837,sportebois,"Platform, Architecture, Framework",2002-12-27 14:38:00,
10838,Martin,"Platform, Architecture, Framework",2002-12-27 17:15:00,
10839,Mike Davis,"Platform, Architecture, Framework",2002-12-28 07:45:00,
10840,Martin,"Platform, Architecture, Framework",2002-12-28 11:58:00,
10841,gaza,"Platform, Architecture, Framework",2002-12-31 18:01:00,
10842,Glen Murphy,"Platform, Architecture, Framework",2003-01-01 14:34:00,
10843,tomek,"Platform, Architecture, Framework",2003-01-22 01:01:00,
10844,jand,"Platform, Architecture, Framework",2003-03-16 18:04:00,
10845,benelek,valence view of designers,2003-01-05 06:21:00,
10846,Martin,valence view of designers,2003-01-05 07:24:00,
10847,fry,valence view of designers,2003-01-05 18:15:00,
10848,benelek,valence view of designers,2003-01-07 00:26:00,
10849,Glen Murphy,Why do you do this stuff?,2003-01-09 00:41:00,
10850,benelek,Why do you do this stuff?,2003-01-09 03:11:00,
10851,seb,Why do you do this stuff?,2003-01-09 03:28:00,
10852,gaza,Why do you do this stuff?,2003-01-09 21:19:00,
10853,hahakid,Why do you do this stuff?,2003-01-22 16:00:00,
10854,mr.prufrock,Why do you do this stuff?,2003-02-08 20:17:00,
10855,Koenie,Why do you do this stuff?,2003-03-17 12:16:00,
10856,pollux,Why do you do this stuff?,2003-03-19 20:41:00,
10857,Behaviourist,Why do you do this stuff?,2003-04-07 02:58:00,
10858,forkinsocket,Why do you do this stuff?,2003-04-18 11:48:00,
10859,Allen,Why do you do this stuff?,2003-04-19 23:48:00,
10860,benelek,the meaning of bezier,2003-01-11 03:11:00,
10861,fry,the meaning of bezier,2003-01-11 17:02:00,
10862,benelek,the meaning of bezier,2003-01-12 07:22:00,
10863,benelek,the meaning of bezier,2003-01-12 09:27:00,
10864,Mike Davis,the meaning of bezier,2003-01-12 11:59:00,
10865,fry,the meaning of bezier,2003-01-12 18:03:00,
10866,mmuday,the meaning of bezier,2003-01-20 20:53:00,
10867,fry,the meaning of bezier,2003-01-20 21:27:00,
10868,mr.prufrock,the meaning of bezier,2003-02-05 16:44:00,
10869,Koenie,the meaning of bezier,2003-03-31 14:46:00,
10870,fry,the meaning of bezier,2003-03-31 15:49:00,
10871,mr.prufrock,the meaning of bezier,2003-03-31 17:10:00,
10872,mr.prufrock,the meaning of bezier,2003-03-31 17:27:00,
10873,Koenie,the meaning of bezier,2003-04-01 21:05:00,
10874,mccutchen,P5 and FreeBSD?,2003-01-13 23:25:00,
10875,Martin,P5 and FreeBSD?,2003-01-14 11:21:00,
10876,fry,P5 and FreeBSD?,2003-01-15 00:11:00,
10877,mccutchen,P5 and FreeBSD?,2003-02-13 10:23:00,
10878,fry,P5 and FreeBSD?,2003-02-13 15:27:00,
10879,mccutchen,P5 and FreeBSD?,2003-02-13 20:22:00,
10880,fry,P5 and FreeBSD?,2003-02-14 02:16:00,
10881,benelek,small comment,2003-01-14 02:44:00,
10882,Martin,small comment,2003-01-14 11:16:00,
10883,REAS,small comment,2003-01-14 19:01:00,
10884,benelek,system constraint,2003-01-20 10:51:00,
10885,fry,system constraint,2003-01-20 14:48:00,
10886,grumo,real time packet sniffing,2003-01-21 01:41:00,
10887,Martin,real time packet sniffing,2003-01-21 13:40:00,
10888,Martin,real time packet sniffing,2003-01-22 13:45:00,
10889,Martin,real time packet sniffing,2003-01-22 17:20:00,
10890,benelek,real time packet sniffing,2003-01-23 15:00:00,
10891,REAS,real time packet sniffing,2003-01-23 16:53:00,
10892,RSG,real time packet sniffing,2004-11-30 01:09:00,
10893,johndoe5050,real time packet sniffing,2005-02-25 18:46:00,
10894,Martin,real time packet sniffing,2005-02-27 10:49:00,
10895,manbehindcurtain,real time packet sniffing,2005-03-30 23:50:00,
10896,skloopy,HTML Parser,2003-01-21 10:13:00,
10897,Martin,HTML Parser,2003-01-21 13:54:00,
10898,pollux,HTML Parser,2003-04-01 19:44:00,
10899,Martin,HTML Parser,2003-04-02 16:24:00,
10900,Glen Murphy,Implimenting spatial audio,2003-01-22 05:25:00,
10901,Glen Murphy,Implimenting spatial audio,2003-01-22 07:03:00,
10902,benelek,java nitty gritty,2003-01-30 13:18:00,
10903,fry,@proce55ing.net email not working,2003-01-31 17:19:00,
10904,Martin,spring festival,2003-01-31 19:30:00,
10905,gaza,spring festival,2003-02-03 21:23:00,
10906,Dara,spring festival,2003-02-03 22:25:00,
10907,Martin,spring festival,2003-02-04 09:01:00,
10908,mrb,...for the kids?,2003-02-03 22:31:00,
10909,Glen Murphy,...for the kids?,2003-02-04 00:03:00,
10910,REAS,...for the kids?,2003-02-06 20:30:00,
10911,Martin,...for the kids?,2003-02-09 06:19:00,
10912,Koenie,...for the kids?,2003-03-17 12:12:00,
10913,Aaron_Delani,...for the kids?,2003-04-12 06:32:00,
10914,benelek,...for the kids?,2003-04-12 09:03:00,
10915,pokemon#1,...for the kids?,2003-07-04 05:00:00,
10916,whisperstorm,...for the kids?,2003-08-23 08:57:00,
10917,100luz,Transparent GIFs,2003-02-10 21:19:00,
10918,fry,Transparent GIFs,2003-02-10 22:24:00,
10919,REAS,Transparent GIFs,2003-02-12 22:01:00,
10920,fry,Transparent GIFs,2003-06-25 18:18:00,
10921,Josh Nimoy,disable bracket-matching & curline highlight,2003-02-12 15:51:00,
10922,Martin,open problems,2003-02-19 03:43:00,
10923,ian,grabbing databased info,2003-02-19 21:15:00,
10924,fry,grabbing databased info,2003-02-22 15:29:00,
10925,benelek,java.util classes,2003-02-22 05:19:00,
10926,w j,if p5 is a sketch...,2003-02-24 00:08:00,
10927,_martin,if p5 is a sketch...,2003-02-24 02:36:00,
10928,REAS,if p5 is a sketch...,2003-02-24 19:22:00,
10929,benelek,The Fun; and languages.,2003-02-28 13:38:00,
10930,tomek,The Fun; and languages.,2003-03-02 16:57:00,
10931,benelek,The Fun; and languages.,2003-03-03 14:21:00,
10932,XemonerdX,The Fun; and languages.,2003-03-04 12:48:00,
10933,pollux,The Fun; and languages.,2003-03-20 01:38:00,
10934,tomek,The Fun; and languages.,2003-03-25 15:44:00,
10935,Martin,Shameless Plug: Ateneo IT Forum,2003-03-01 13:00:00,
10936,tomek,An Informal Course?,2003-03-02 17:48:00,
10937,benelek,An Informal Course?,2003-03-03 14:17:00,
10938,REAS,An Informal Course?,2003-03-03 17:49:00,
10939,tomek,An Informal Course?,2003-03-03 18:33:00,
10940,Dara,color harmony book,2003-03-03 23:12:00,
10941,tomek,color harmony book,2003-03-04 01:24:00,
10942,REAS,color harmony book,2003-03-04 13:23:00,
10943,mohn,color harmony book,2003-03-05 05:01:00,
10944,edwardgeorge,"p5, live!!! :)",2003-03-20 13:24:00,
10945,REAS,"p5, live!!! :)",2003-03-20 17:06:00,
10946,jand,"p5, live!!! :)",2003-03-22 09:03:00,
10947,jand,Wolframs New Kind of Science...,2003-03-22 09:10:00,
10948,Martin,Wolframs New Kind of Science...,2003-03-22 11:28:00,
10949,benelek,Wolframs New Kind of Science...,2003-03-22 16:44:00,
10950,jand,Wolframs New Kind of Science...,2003-03-22 17:38:00,
10951,Martin,Wolframs New Kind of Science...,2003-03-23 04:28:00,
10952,Martin,Wolframs New Kind of Science...,2003-03-23 04:30:00,
10953,jand,Wolframs New Kind of Science...,2003-03-23 09:00:00,
10954,REAS,Wolframs New Kind of Science...,2003-03-24 15:53:00,
10955,benelek,Wolframs New Kind of Science...,2003-03-25 12:47:00,
10956,jand,Wolframs New Kind of Science...,2003-03-26 00:19:00,
10957,benelek,Wolframs New Kind of Science...,2003-03-26 13:05:00,
10958,fulk,Moved: I can't install RXTX,2003-03-22 20:43:00,
10959,pollux,centered dynamic text,2003-04-02 01:00:00,
10960,fry,centered dynamic text,2003-04-02 03:16:00,
10961,pollux,centered dynamic text,2003-04-03 08:15:00,
10962,bernd,need career guidance: designer/programmer,2003-04-02 10:19:00,
10963,Martin,need career guidance: designer/programmer,2003-04-02 15:49:00,
10964,pollux,need career guidance: designer/programmer,2003-04-02 19:22:00,
10965,Glen Murphy,need career guidance: designer/programmer,2003-04-03 02:48:00,
10966,forkinsocket,need career guidance: designer/programmer,2003-04-17 18:54:00,
10967,tomek,need career guidance: designer/programmer,2003-05-13 21:07:00,
10968,Glen Murphy,SuperFormula,2003-04-03 07:36:00,
10969,mr.prufrock,SuperFormula,2003-04-03 11:37:00,
10970,Martin,SuperFormula,2003-04-03 11:37:00,
10971,benelek,SuperFormula,2003-04-03 14:34:00,
10972,Glen Murphy,SuperFormula,2003-04-04 02:37:00,
10973,polyscope,SuperFormula,2003-04-04 12:52:00,
10974,benelek,SuperFormula,2003-04-06 06:56:00,
10975,Glen Murphy,SuperFormula,2003-04-06 09:25:00,
